yyyy/mm/dd,SESIA_1,TANARO_1,TICINO_1,SCRIVIA_1,TIDONE_1,LAMBRO_1,NURE_1,ENZA_1,OGLIO_1,SECCHIA_1,DORA BALTEA_1,MALONE_1,MINICIO_1,TREBBIA_1,PARMA_1,PANARO_1,TARO_1,STURA DI LANZO_1,PO_1,PO_2,PO_3a,PO_3b,PO_4,PO_5,PO_6,PO_7,PO_8,PO_9,PO_10,PO_11,PO_12,PO_13,PO_14a,PO_14b,PO_15,PO_16,PO_17,PO_18a,PO_18b,PO_18c,PO_19a,PO_21,PO_22,PO_23,PO_24,PO_25,PO_26b,PO_27,PO_28,PO_29,PO_30a,PO_30b,PO_31,PO_32,PO_33,PO_34,PO_35,ORCO_1,ARDA_1,ADDA_1,PO_26a,PO_20b,PO_20a,PO_19b
06/01/2023,25.14,79.14,124.83,16.36,0.78,13.73,7.57,21.11,66.66,34.34,33.84,1.42,34.91,20.19,16.87,31.27,4.23,8.45,53.9,54.06,54.73,63.78,63.78,64.98,99.22,99.87,101.48,104.51,104.91,131.46,134.46,214.63,216.9,237.39,246.3,375.66,383.89,385.34,386.44,401.41,422.64,503.58,507.01,509.03,516.8,564.12,613,619.57,693.22,704.69,744.09,781.54,787.07,796.09,838.83,851.95,869.82,6.78,2.74,71.03,583.08,502.27,431.07,430.92
07/01/2023,24.13,72.64,122.08,13.74,0.73,12.43,6.72,17.43,64.57,31.65,32.9,1.33,33.39,17.35,13.83,29.97,3.51,8.17,52.45,52.53,53.22,62.43,62.43,64.01,97.56,98.2,99.74,102.22,102.42,127.56,130.14,203.64,205.88,223.38,232.68,360.86,372.14,375.52,377.13,392.41,414.09,501.08,504.9,506.91,512.82,552.61,592.05,597.69,668.25,679.95,717.71,752.21,757.33,765.17,803.98,813.54,824.42,6.93,2.33,69.08,567.64,498.13,427.02,425.76
08/01/2023,26.27,73,124.06,14.46,0.86,13.24,6.76,16.72,63.79,28.52,33.15,1.43,33.88,16.95,13.06,28.57,4.54,9.11,55,55.04,55.53,64.74,64.74,65.31,98.4,98.7,100.02,101.49,101.53,128.75,129.88,203.28,203.73,221.83,227.51,353.58,360.17,361.69,362.86,377.84,397.79,487.52,492.79,496.7,506.56,544.17,581.39,587.05,654.04,660.09,696.31,726.8,730.39,736.45,773.08,781.81,791.62,7.22,2.88,68.85,558.79,483.95,411.9,410.03
09/01/2023,26.7,68.65,129.98,17.92,0.78,16.64,11.26,21.39,72.17,28.49,31.72,1.44,35.2,37.14,21.87,29.89,4.48,7.69,53.14,53.48,54.42,64.26,64.26,66.41,99.02,99.87,101.56,104.46,104.43,131.54,132.72,201.66,202.79,224.4,231.55,364.91,372.21,372.3,372.51,387.88,421.73,484.07,485.48,486.14,494.66,548.43,576.64,579.31,652.41,657.49,692.79,721.86,723.56,725.86,756.42,760.56,765.34,7.22,2.65,75.86,565.61,486.72,416.25,419.96
10/01/2023,25.85,67.28,131.16,22.93,0.8,26.23,16.73,38.19,95.41,31.75,30.42,1.33,37.31,59.8,38.19,27.83,4.28,6.7,48.7,49.1,50.02,59.25,59.25,61.52,93.09,94.15,96.06,100.59,101.29,128.84,132.3,200.39,202.13,228.45,236.21,369.05,376.72,377.91,378.75,405.25,464.41,554.58,545.71,531.32,524.44,622.65,666.65,663.49,732.55,693.62,715.04,739.58,730.33,726.72,754.59,756.61,758.1,6.69,2.73,93.61,652.8,565.11,478.69,480.27
11/01/2023,23.72,62.62,129.01,22.96,0.98,27.29,17.86,31.21,108.07,55.97,28.23,1.48,37.7,58.26,33.46,36.37,4.4,6.71,44.95,45.01,45.73,54.62,54.62,56.57,85.78,86.9,89.33,94.47,95.1,120.61,124.36,188.19,190.47,216.42,226.38,362.44,373.54,376.94,378.59,408.05,467.57,582.2,585,585.51,591.04,690.47,731.74,730.33,822.59,802.89,828.59,876.79,861.04,825.54,817.66,784.62,760.98,6.49,2.63,96.02,719.95,581.06,485.12,485.06
12/01/2023,27.01,65.57,130.1,26.71,1.04,31.96,17.42,33.14,117.46,58.55,27.4,1.35,40.96,57.22,29.97,49.75,5.97,6.77,46.87,47.09,47.76,56.28,56.28,57.32,84.8,85.15,86.23,88.57,88.97,117.59,120.92,187.35,189.13,220.56,230.3,361.53,369.51,369.77,370.69,403.64,464.34,591.95,595.75,594.92,602.04,703.07,772.34,776.96,893.03,884.45,914.68,965.77,952.36,931.73,959.25,941.01,905.28,6.32,3.76,97.54,734.15,589.5,490.11,488.49
13/01/2023,22.83,58.75,123.5,19.5,1.01,24.09,14.93,24.89,113.49,54.12,25.1,1.3,42.13,45,22.5,49.83,4.35,5.67,42.12,42.39,43.32,51.68,51.68,54.09,80.42,81.61,83.88,88.05,88.31,112.12,114.96,174.67,177.02,200.18,212.54,345.76,360.45,365.85,368.19,395.97,445.78,567.78,575.44,582.8,595.11,681.92,747.73,754.17,876.5,889.34,936.32,993.37,998.49,1001.06,1044.49,1033,1006.38,5.89,2.63,90.98,709.04,562.13,467.74,465.96
14/01/2023,23.15,60.37,123.65,20.45,1.06,23.91,14.01,24.56,112.84,44.86,25.37,1.32,45.61,41.66,20,42.38,5.07,5.95,41.7,41.76,42.37,50.21,50.21,51.49,77.23,77.74,79.2,82.33,82.86,107.84,111.57,172.97,174.71,198.96,206.8,332.34,340.5,343.05,344.91,372.15,420.24,545.41,552.9,557.81,568.64,646.78,710.1,717.47,842.1,858.8,909.39,957.12,962.2,971.64,1024.38,1036.07,1047.92,5.73,3.19,86,670.71,538.92,447.51,444.31
15/01/2023,23.4,55.53,123.22,19.05,1.04,22.65,12.59,21.96,109.95,43.47,23.81,1.31,47.6,36.31,17.03,40.91,5.22,5.91,41.7,41.83,42.49,50.16,50.16,51.5,75.7,76.39,78.08,81,81.21,105.68,107.84,164.16,166.21,189.69,200.23,329.46,339.63,341.62,342.94,366.88,404.76,513.31,521.41,528.46,542.32,612.32,673.5,680.95,800.85,817.02,871.17,918.83,926,937.12,989.56,998.91,1008.11,5.57,3.31,83.42,634.45,507.98,421.79,420.43
16/01/2023,23.13,54.04,122.7,17.14,0.97,21.01,11.81,23.69,107.36,40.62,23.38,1.26,49.99,31.83,17.74,38.88,5.47,5.59,41.09,41.33,42.11,49.68,49.68,51.2,75,75.54,76.93,79.24,79.45,103.76,106.58,161.41,162.81,184.33,192.59,319.21,329.46,332.2,333.84,357.46,393.85,501.29,507.11,510.21,520.42,581.98,633.9,641.39,758.11,777.13,834.75,880.43,888.14,897.85,946.42,957.07,969.64,5.36,3.42,81.75,601.43,497.37,413.24,411.33
17/01/2023,21.02,50.97,120.52,13.96,0.9,17.79,11.42,33.08,106.89,41.18,22.74,1.24,51.7,27.74,28.05,35.68,5.67,5.14,38.33,38.55,39.34,46.67,46.67,48.55,72.05,72.87,74.61,78,78.32,100.47,103.22,155.01,156.88,174.68,183.93,309.85,320.25,323.22,324.74,344.64,375.99,482.04,489.66,495.24,507.56,573.31,640.31,647.16,753.07,754.79,807.78,850.9,854.4,861.6,908.05,919.6,932.46,5.09,3.43,77.83,603.21,476.62,395.48,393.24
18/01/2023,20.27,48.18,118.65,12.9,0.85,16.76,11.54,35.6,111.36,52.94,22.13,1.2,53.78,26.45,30.34,35.91,6.55,4.89,36.67,36.88,37.65,44.7,44.7,46.33,68.98,69.62,71.14,74.21,74.65,96.4,99.67,148.82,150.89,167.66,176.46,299.55,308.67,311.46,313.02,332.35,362.87,467.76,474.18,478.09,490.57,560.19,637.76,648.29,764.41,769.71,824.03,877.46,875.93,872.13,902.69,900.15,900.04,4.91,3.65,77.69,593.19,463.39,382.73,380.32
19/01/2023,20.34,45.49,119.61,12.68,0.86,17.53,11.62,35.72,120.1,59.63,21.28,1.24,54.92,25.47,29.16,40.53,8.13,5.02,36.18,36.28,36.89,43.72,43.72,45,66.64,67.24,68.82,71.86,72.21,93.83,96.08,142.29,144.02,160.66,169.52,294.55,303.5,305.63,306.82,325.72,353.52,456.57,463.52,467.62,482.15,550.25,624.92,636.36,761.32,769.07,826.19,887.88,890.66,893.11,933.32,930.97,923.33,4.8,4.21,78.98,581.38,452.07,371.04,369.05
20/01/2023,19.69,43.3,119.51,11.86,0.8,20.31,11.38,33.32,147.32,59.06,20.53,1.18,58.7,23.51,27.01,42.31,8.66,4.61,34.92,35.15,35.89,42.65,42.65,44.28,65.34,65.97,67.38,69.76,69.97,90.7,93.59,137.74,139.53,155.28,164.92,290.5,302.01,305.12,306.51,328.42,353.84,458.98,464.46,466.15,478.71,541.83,612.92,624.8,777.68,777.68,834.61,893.29,892.98,892.78,936.25,939.54,942,4.61,4.48,85.67,570.57,456.49,369.91,368.25
21/01/2023,17.74,40.94,116.66,10.27,0.82,19.62,10.99,28.58,156.6,53.11,19.52,1.12,58.3,21.1,22.62,39.76,7.48,4,32.11,32.39,33.25,39.73,39.73,41.54,61.72,62.48,64.24,67.34,67.74,86.85,89.89,131.71,133.7,147.37,156.71,280.09,292.34,296.52,298.36,320.92,346.42,457.51,464.09,467.66,479.3,535.88,597.25,608.02,770.57,781.96,842.95,898.06,901.27,904.32,943.59,943.61,941.97,4.37,3.69,84.08,560.35,452.09,365.44,363.3
22/01/2023,19.16,40.64,118.74,11.42,1.04,22.47,10.77,28.68,156.81,48.22,19.56,1.24,59.94,21.09,21.42,39.19,9.77,4.69,33.26,33.2,33.6,39.71,39.71,40.42,60.07,60.49,61.82,64.78,65.14,85.53,87.52,128.73,129.82,145.06,152.51,275.04,285.41,287.77,289.28,313.5,337.26,445.28,453.24,457.53,473.72,527.23,588.88,599.8,761.27,769.52,831.42,881.65,885.16,890.47,936.07,941.57,945.88,4.3,5.09,83.72,550.85,440.42,353.97,352.07
23/01/2023,18.47,38.79,116.16,10.21,1.13,20.77,9.59,25.62,144.1,48.57,18.87,1.19,58.02,18.82,18.85,39.24,8.54,4.22,32.32,32.52,33.32,39.74,39.74,41.5,60.84,61.38,62.73,63.95,63.87,83.07,85.59,125.33,127.24,141.43,151.11,272.48,282.44,285.06,286.76,309.68,331.39,433.51,440.02,444.01,459.06,508.81,569.12,581.01,733.44,750.53,814.47,866.87,872.98,879.96,923.49,927.9,932.56,4.31,4.08,79.67,530.12,428.95,347.17,345.43
24/01/2023,18.45,38.23,116.14,10.12,1.44,19.94,12.17,33.08,140.36,52.38,18.63,1.56,59.2,20.09,27.87,44.33,12.55,4.72,32.75,32.84,33.4,40.77,40.77,41.35,59.82,59.96,61.02,63.4,63.8,83.62,85.8,124.39,125.19,139.02,146.59,266.97,278.14,281.43,283.54,305.9,329.11,428.62,436.27,439.41,457.88,515.55,577.07,593.94,731.57,737.88,800.12,855.69,860.47,868.09,919.31,924.52,929.78,5.26,5.37,77.75,543.41,424.49,345.89,344.56
25/01/2023,17.65,37.71,114.14,9.36,1.93,18.26,14.32,37.2,134.02,61.19,18.96,1.93,57.91,20.38,32.46,54.24,15.37,5.03,32.21,32.32,32.93,41.82,41.82,42.84,61.99,62.41,63.61,64.45,64.22,82.08,83.23,121.54,123.05,136.04,145.07,263.92,274.2,277.08,279.43,299.64,323.23,426.36,435.45,438.66,459.43,520.58,597.18,619.04,754.72,760.42,817.39,878.96,879.03,877.14,927.77,926.8,926.84,6.27,6.68,74.72,554.01,421.59,344.79,342.75
26/01/2023,16.33,35.84,111.48,8.8,2.54,16.26,14.71,35.24,124.35,63.13,18.14,2.15,55.19,19.96,30.63,56.6,15.49,4.64,31.01,31.23,31.98,41.48,41.48,42.9,61.36,61.86,63.2,64.82,64.93,82.16,84.31,120.6,121.72,133.5,140.8,256.31,267.42,271.58,275.03,294.48,318.38,417.17,426.54,431.24,453.03,513.39,594.03,617.28,746.89,760.17,818.74,884.85,889.41,894.73,952.12,951.79,947.3,6.48,6.37,70.63,546.46,412.07,339.58,337.89
27/01/2023,16.55,35.5,111.42,9.11,2.58,15.65,13.09,32.02,114.26,62.68,17.62,2.07,53.06,19.47,26.77,60.77,14.25,4.58,30.93,31.03,31.52,40.31,40.31,41.43,59.54,60.16,61.47,64.2,64.51,81.91,83.4,119.21,119.94,132.02,139.19,253.86,263.23,265.44,268.29,285.75,308.24,406.84,416.62,421.31,442.03,499.42,576.88,596.75,721.49,740.35,800.2,867.85,875.15,883.36,949.82,954.28,957.22,6.01,6.47,68.29,530.1,401.04,328.79,326.54
28/01/2023,15,34.41,109.47,8.11,2.53,13.8,12.1,27.27,104.39,57.53,16.87,2.13,49.45,17.15,22.61,55.3,13.33,4.18,29.04,29.26,30.06,38.94,38.94,40.81,58.27,58.87,60.24,61.98,62.18,78.2,81.08,116.48,118.09,129.06,137.17,250.62,258.44,261.34,264.46,280.9,301.6,389.76,398.18,403.49,423.96,476.15,545.67,565.25,681.22,704.51,761.69,824.8,834.67,849.01,918.48,932.11,945.19,5.75,5.4,63.49,502.72,385.4,319.89,318.44
29/01/2023,16.87,35.9,111.6,8.95,2.5,15.34,11.65,25.51,101.24,54.64,16.6,2.31,48.24,16.79,20.74,56.15,15.72,4.52,30.59,30.44,30.84,39.24,39.24,39.87,56.35,56.6,58.23,61.18,61.46,79.62,80.51,116.51,117.05,129.27,135.66,249.75,256.87,258.68,261.39,278.61,297.02,380.72,388.85,393.17,415.06,460.68,520.74,539.5,648.96,667.33,721.21,780.1,788,802.02,873.52,886.42,902.26,5.62,5.87,62.49,482.65,376.54,312.49,311.4
30/01/2023,19.91,37.57,113.94,10.21,2.13,18.04,10.03,23.08,97.74,54.51,17.08,2.13,45.61,16.69,18.05,60.07,12.97,4.58,33.37,33.48,34.09,42.25,42.25,43.08,59.97,60.07,60.96,61.27,61.04,81.49,83.28,121.35,122.07,136.79,144.14,257.75,264.24,264.34,266.01,283.9,300.44,378.6,384.81,387.38,405.84,448.87,506.92,522.24,627.53,641.92,692.29,750.61,757.23,766.79,836.31,846.78,858.47,5.33,5.44,63.48,469.65,375.88,311.87,311.45
31/01/2023,18.32,37.71,112.14,9.13,1.89,15.71,8.72,19.64,88.81,48.26,16.87,1.99,41.97,14.69,15.62,52.37,10.58,4.11,31.44,31.67,32.45,40.31,40.31,42.15,59.74,60.43,61.97,63.98,63.99,82.87,84.24,122.35,123.11,136.1,144.18,259.76,268.43,270.07,272.07,288.88,304.81,378.1,382.89,384.8,400,437.68,485.23,497.99,594.43,613.79,662.68,715.6,723.81,734.55,796.81,809.57,823.08,4.89,4.6,60.67,455.33,376.35,315.57,315.21
01/02/2023,17.04,37.92,110.88,8.59,1.78,13.94,7.87,17.57,79.88,41.74,17.34,1.89,39.28,13.42,15.09,46.18,9.1,3.83,29.91,30.09,30.82,38.22,38.22,39.8,57.66,58.19,59.61,62.07,62.44,80.85,83.82,122.51,123.85,136.06,143.8,257.27,264.51,266.25,268.33,284.14,300.65,375.73,381.12,383.87,397.5,430.98,471.43,482.04,567.16,582.15,626.53,671.93,678.94,690.46,750.98,766.21,782.17,4.6,4.01,57.09,447.3,372.68,314.05,312.97
02/02/2023,16.66,36.93,110.17,8.8,1.73,13.23,7.27,16.6,73.3,38.31,16.91,1.78,37.02,12.96,15.12,42.86,7.85,3.72,29.15,29.29,29.95,36.91,36.91,38.26,55.6,56.23,57.78,60.3,60.61,78.42,80.73,118.4,119.98,132.47,141.41,255.46,263.15,264.74,266.68,281.28,296.06,366.53,372.37,376.35,389.69,422.05,463.61,473.19,551.01,561.99,602.21,642.99,647.82,655.89,708.66,719.7,732.94,4.37,3.66,54.78,439.15,363.18,306.97,306.21
03/02/2023,16.79,36.2,110.2,9.14,1.67,13.13,7.13,16.27,68.97,37.4,16.43,1.68,35.32,12.97,15.53,41.34,7.41,3.77,29.42,29.45,29.99,36.52,36.52,37.69,54.45,54.96,56.35,58.53,58.78,76.7,78.94,115.84,117.17,130.09,138.77,252.17,259.42,260.97,262.95,277.94,293.51,360.99,365.59,368.11,380.19,411.4,451.73,461.08,535.47,547.16,585.77,625.42,629.27,634.7,681.92,689.03,697.75,4.15,3.7,53.31,428.25,358.87,304.62,303.88
04/02/2023,16.56,36.28,109.42,9.07,1.59,13.02,7.4,16.11,65.27,38.73,16.22,1.54,33.22,13.78,16.01,42.34,6.46,3.74,29.95,30.01,30.58,37.13,37.13,38.19,54.59,54.93,56.03,57.52,57.68,75.21,77.59,114.57,115.79,128.61,137.47,249.99,257.27,258.71,260.58,275.25,291.1,356.36,361.16,364.03,375.09,407.3,444.55,452.41,521,530.33,566.46,607.38,611.08,616.83,665.36,671.63,677.74,4.32,3.44,51.79,424.11,354.09,301.52,300.98
05/02/2023,15.1,36.05,107.15,8.07,1.32,11.21,7.31,15.55,59.46,41.19,15.85,1.23,30.45,15.18,15.74,44.47,4.73,3.53,30.83,30.81,31.2,37.86,37.86,38.59,54.57,54.9,55.79,57.16,57.36,73.21,75.5,112.18,113.38,124.69,133.53,244.64,252.88,254.93,256.72,269.85,287.78,351.75,356.16,358.66,366.99,400.27,438.79,445.52,509.48,518.11,551.09,594.19,597.04,601.4,650.74,656.16,661.74,4.89,2.81,49.37,417.3,349.32,298.77,298.05
06/02/2023,14.36,36.78,107.3,7.57,1.45,10.2,8.57,16.1,56.75,43.83,16.21,1.45,29.37,15.77,16.46,45.13,5.18,4.58,39.25,38.43,37.95,44.48,44.48,43.09,58.16,57.77,58.32,58.06,57.91,72.81,73.37,110.65,111.5,121.97,129.56,240.32,245.84,247.46,249.39,262.04,281.11,344.93,349.41,352.31,361.41,396.21,431.87,438.27,497.27,505.35,537.27,582.93,586.12,590.56,639.39,643.1,648.12,5.5,3.06,47.07,413.08,342.7,294.48,293.59
07/02/2023,17.29,41.77,108.89,8.35,1.34,13.08,8.67,17.01,57.35,48.71,17.5,1.4,28.83,17.03,15.48,49.93,5.81,5.38,52.03,51.81,51.94,59.45,59.45,58.49,74.16,72.83,71.58,65.63,64.3,80.52,79.18,120.43,119.29,131.06,136.06,243.99,249.7,249.52,250.6,263.97,281.09,341.85,346.43,348.85,358.89,396.51,434.2,440.37,498.78,501.94,530.57,579.55,579.75,580.61,632.36,636.4,639.77,5.98,3.51,48.57,412.56,339.75,290.53,290.3
08/02/2023,15.46,46.11,105.33,7.01,1.06,11.24,7.32,14.1,54.75,45,17.07,1.17,25.87,15.17,12.55,47.12,4.04,4.62,49.83,50.26,51.19,59.08,59.08,61.05,78.91,79.61,80.79,80.79,80.05,94.12,90.56,135.24,132.96,142.04,145.14,249.4,254.49,254.6,255.5,266.87,282.45,340.54,343.86,345.2,351.91,386.68,423.92,430.17,490.6,499.39,527.51,574.17,577.49,580.99,629.95,633.12,634.62,5.62,2.68,46.64,401.09,339.06,291.95,291.51
09/02/2023,13.44,46.57,103.15,5.89,1.02,8.91,6.8,12.16,49.5,37.21,17.3,1.22,24.21,13.08,10.93,38.95,3.48,4.49,44.83,45.14,46.02,53.54,53.54,55.63,73.97,74.9,76.74,80.06,80.58,95.32,97.74,144.78,145.48,153.58,157.1,257.42,258.5,257.81,258.55,267.61,281.25,336.45,340.03,342.33,348.78,379.14,408.82,414.06,468.5,480.45,509.72,550.27,556.16,564.73,611.92,620.34,628.18,5.32,2.38,43.65,391.27,334.71,290.5,290.04
10/02/2023,14.63,44.67,103.78,6.16,1.01,9.4,6.7,12.66,48,32.97,17.35,1.27,23.83,12.75,10.39,34.9,4.15,4.8,44,44.12,44.73,51.91,51.91,53.02,70.68,71.23,72.76,75.59,76.1,92.24,94.81,140.28,142.19,151.57,159.59,266.07,270.89,270.04,270.43,278.49,288.05,335,338.2,339.84,346.72,374.59,402.2,407.38,458.26,464.19,490.21,525.06,528.88,536.66,582.06,592.7,604.68,5.24,3.01,43.38,385.55,334.45,291.87,292.31
11/02/2023,16.04,42.28,104.53,6.46,1.09,11.39,6.55,12.42,50.88,33.23,16.65,1.41,23.54,12.06,9.95,34.08,4.86,4.99,43.47,43.54,44.24,51.54,51.54,52.8,69.73,70.24,71.96,73.76,73.81,90.98,92.85,135.74,137.4,147.77,156.01,264.28,271.32,272.5,273.81,286.58,299.45,344.92,345.55,344.48,350.44,374.56,398.76,403.94,456.16,459.68,483.68,517.58,518.85,521.57,559.14,565.16,574.67,5.24,3.2,43.95,383.96,346.56,305.23,305.84
12/02/2023,18.57,42.65,105.99,7.26,1.04,13.97,6.24,12.64,53.13,32.42,16.99,1.3,23.6,12.23,9.31,35.65,5.44,5.14,44.37,44.56,45.25,52.37,52.37,53.52,70.6,70.81,71.86,73.26,73.41,93.06,95.24,138.28,138.74,150.43,157.56,264.85,272.71,273.19,274.16,288.62,301.48,357.11,360.3,360.31,367.46,389.86,406.55,410.1,460.58,461.63,485.03,517.81,518.48,519.02,555.02,557.79,559.77,5.09,3.8,46.41,397.41,356.09,309.41,308.99
13/02/2023,16.64,41.72,103,6.36,0.89,12.16,5.34,10.42,51.87,30.4,16.98,1.15,21.6,10.68,8.08,33.69,4.25,4.37,39.7,40.12,41.1,48.02,48.02,50.33,68.46,69.49,71.3,73.67,73.85,91.25,93.33,135.81,137.46,147.79,156.68,263.59,271.57,272.59,273.69,287.13,300.18,356.3,359.79,361.6,369.31,391.91,415.39,419.32,471.25,471.25,491.12,520.89,520.19,519.22,553.1,557,558.92,4.7,3.11,44.63,401.22,355.02,309.62,308.8
14/02/2023,14.96,40.06,101.79,5.55,0.95,10.48,5.11,9.28,48.02,25.35,16.85,1.22,20.74,9.43,7.35,29.4,3.98,4.21,35.96,36.17,36.97,43.53,43.53,45.39,63.08,63.86,65.69,69.39,70.04,86.86,90.62,131.66,133.54,142.64,150.78,256.3,263.9,265.92,267.53,280.59,293.78,349.81,354.5,357.86,366.06,386.2,407.65,412.35,463.96,471.38,493.76,520.09,521.59,523.25,552.84,554.57,555.31,4.47,2.91,42.02,394.24,347.24,303.92,302.97
15/02/2023,15.88,37.98,102.16,5.73,0.93,11.28,4.98,9.23,46.95,22.96,16.68,1.19,20.79,9.31,6.98,28.43,4.27,4.3,35.67,35.8,36.45,42.62,42.62,43.79,60.73,61.21,62.62,65.13,65.55,82.87,86,124.97,127,136.8,145.99,252.31,260.43,261.84,263.07,275.64,286.53,342.35,347.52,350.72,359.26,378.57,401.5,406.5,456.6,461.43,483.69,507.97,510.43,515.12,548.11,552.67,555.45,4.32,3.17,41.9,386.59,339.13,295.32,294.35
16/02/2023,15.67,36.26,101.09,5.57,0.89,11.13,4.71,8.68,46.85,22.39,15.84,1.16,20.12,8.74,6.61,27.68,4.01,4.3,34.99,35.08,35.69,41.76,41.76,42.95,59.19,59.8,61.31,63.37,63.6,80.3,82.62,119.67,121.39,130.84,139.48,244.94,253.78,255.84,257.32,270.69,282.52,335.99,339.75,341.92,349.87,368.62,392.75,397.56,447.92,454,476.18,500.12,502.32,505.16,535.35,540.42,546.26,4.32,3.04,41.38,376.96,334.17,291.65,290.73
17/02/2023,15.31,35.82,100.29,5.24,0.89,10.63,4.54,8.28,45.54,20.93,15.78,1.16,19.56,8.1,6.56,25.88,3.88,4.69,36.06,35.99,36.38,42.4,42.4,43.14,59.01,59.3,60.41,61.75,61.94,78.33,80.73,117.25,118.54,127.34,134.78,238.36,246.27,248.03,249.44,262.24,273.7,329.44,334.16,337.1,345.07,362.68,382.33,386.63,435.41,443.35,465.66,488.37,490.96,494.91,524.98,530.65,535.43,4.47,2.99,40.46,370.16,326.49,283.91,282.64
18/02/2023,15.7,36.47,100.18,5.17,0.91,10.88,4.49,8.38,44.96,20.12,16.33,1.18,19.34,7.79,6.9,24.8,4.02,5.4,39.67,39.51,39.75,45.83,45.83,46,62.02,62.01,62.71,62.67,62.53,78.75,79.98,116.87,117.6,126.29,133.15,235.85,242.75,243.77,244.93,257.23,267.06,320.01,324.85,328.1,336.81,354.54,376.74,381.3,428.92,433.64,454.21,475.4,477.27,481.41,511.53,517.66,523.25,4.75,3.09,39.99,362.81,317.31,275.71,274.75
19/02/2023,16.6,38.43,100.19,5.26,0.9,11.4,4.4,8.6,45.1,20.34,17.07,1.17,19.2,7.61,7.26,24.82,4.15,6.72,44.17,44.09,44.44,50.92,50.92,50.92,67.45,67.28,67.78,66.8,66.4,83.07,83.06,121.51,121.52,130.26,135.54,236.69,242.74,243.19,244.17,256.5,265.39,314.8,318.71,320.84,328.98,346.16,368.51,373.15,421.66,427.44,448.36,469.89,471.47,473.68,500.4,504.47,508.98,5.09,3.22,40.24,354.59,313.2,272.32,271.75
20/02/2023,16.44,40.03,98.93,4.98,0.87,10.73,4.21,8.25,44.28,20.06,18.5,1.14,18.47,7.25,7.31,24.13,3.7,8.67,48.19,47.98,48.2,55.29,55.29,55.35,73.37,73.14,73.54,72.62,72.13,88.32,88.05,127.95,127.82,135.89,140.79,240.06,245.19,245.24,246.04,257.38,265.66,312.62,316.08,317.84,324.73,340.98,361.08,365.15,412.31,418.29,438.66,460.13,462.35,466.01,493.63,498.36,501.92,5.84,2.92,39.5,348.97,311.27,271.57,271.22
21/02/2023,16.9,41.96,98.13,4.72,0.86,10.19,4.07,7.94,42.69,19.26,21.27,1.14,18.12,6.85,7.12,22.89,3.54,11.14,54.46,54.22,54.35,62.44,62.44,62,82.39,81.72,81.51,79.02,78.35,94.81,94,135.74,135.36,142.95,146.84,244.69,249.37,249.25,249.95,260.4,267.47,312.27,315.4,316.7,322.82,338.09,356.65,360.42,405.06,409.8,429.46,449.91,451.94,455.59,482.23,487.3,492.49,6.99,2.86,39.1,345.6,311.21,272.28,272.14
22/02/2023,17.61,44.25,97.08,4.59,0.84,9.86,3.93,7.66,41.56,18.54,26.19,1.11,17.82,6.58,6.74,22.31,3.36,12.19,59.52,59.39,59.6,68.39,68.39,68.61,94.31,93.66,93.31,89.89,88.86,105.29,102.91,146.37,145.2,152.34,155.22,251.29,255.49,254.98,255.51,265.15,271.42,314.43,316.9,317.53,322.87,337.39,354.43,357.77,400.54,404.2,423.16,442.61,444.07,446.7,471.91,476.38,481.12,7.56,2.78,39.11,344.35,313.97,275.4,275.4
23/02/2023,17.74,46.34,96,4.41,0.86,9.5,3.88,7.43,40.92,17.93,32.15,1.14,17.56,6.32,6.49,21.43,3.26,12.18,61.55,61.57,62.06,71.29,71.29,71.68,103.71,103.46,103.75,101.34,100.44,117.26,115.01,160.53,159.26,165.96,167.68,261,263.35,262.2,262.58,271.57,277.19,318.28,320.31,320.69,325.58,339.3,353.9,356.95,398.22,401.17,419.38,437.84,438.69,440.57,464.33,468.11,471.9,7.77,2.68,38.87,345.51,318.3,280.59,280.79
24/02/2023,19.41,48.18,96.33,4.67,0.89,10.41,3.94,7.74,41.67,17.98,37.43,1.16,18.13,6.33,6.45,21.49,3.72,11.24,61.71,61.85,62.66,72.22,72.22,73.78,111.1,110.94,111.53,110.31,109.71,128.69,127.08,174.77,173.93,181.47,183.46,276.89,278.76,276.6,276.58,285.25,288.43,325.99,327.62,327.29,332.29,345.45,357.96,360.84,401.53,402.08,419.86,437.83,437.77,438.19,460.42,462.88,465.13,7.58,3.04,39.94,351.13,326.77,288.91,289.63
25/02/2023,20.49,48.83,96.43,4.97,0.91,11.3,3.95,7.74,43.39,18.87,38.98,1.16,18.74,6.4,6.37,22.71,4,10.23,60.03,60.42,61.34,70.56,70.56,72.37,111.99,112.54,113.77,115.2,115.35,136.62,136.95,185.57,185.34,193.76,198.04,292.85,296.13,294.22,294.27,303.8,307.34,341.62,341.68,339.43,343.77,356.32,366.91,369.4,410.85,409.66,426.92,445.09,443.75,441.96,463.08,464.12,463.98,7.25,3.19,41.11,361.31,344.27,306.66,307.81
