yyyy/mm/dd, reachID=1, reachID=2, reachID=3, reachID=4, reachID=5, reachID=6, reachID=7, reachID=8, reachID=9, reachID=10, reachID=11, reachID=12, reachID=13, reachID=14, reachID=15, reachID=16, reachID=17, reachID=18, reachID=19, reachID=20, reachID=21, reachID=22, reachID=23, reachID=24, reachID=25, reachID=26, reachID=27, reachID=28, reachID=29, reachID=30, reachID=31, reachID=32, reachID=33, reachID=34, reachID=35, reachID=36, reachID=37, reachID=38, reachID=39, reachID=40, reachID=41, reachID=42, reachID=43, reachID=44, reachID=45, reachID=46, reachID=47, reachID=48, reachID=49, reachID=50, reachID=51, reachID=52, reachID=53, reachID=54, reachID=55, reachID=56, reachID=57, reachID=58, reachID=59, reachID=60, reachID=61, reachID=62, reachID=63, reachID=64, reachID=65, reachID=66, reachID=67, reachID=68
02/14/2022,0.06,0.123,0.176,0.317,0.011,0.339,0.371,0.442,0.091,0.603,0.686,0.824,0.886,0.964,1.052,0.635,1.738,1.94,0.008,1.985,0,2.011,1.787,3.85,3.951,4.201,2.108,6.544,6.615,6.819,7.102,7.22,4.512,11.885,11.98,12.347,12.39,12.487,12.549,12.597,13.478,13.535,15.615,1.013,16.773,16.805,16.829,16.909,17.082,17.821,1.738,19.845,20.206,20.255,20.701,21.025,21.112,21.487,22.397,22.681,22.747,22.794,22.848,22.923,23,23.047,23.136,23.288
02/15/2022,0.059,0.123,0.175,0.316,0.01,0.337,0.369,0.44,0.091,0.6,0.682,0.82,0.882,0.96,1.047,0.633,1.731,1.932,0.008,1.977,0,2.003,1.781,3.836,3.936,4.186,2.101,6.522,6.593,6.796,7.079,7.196,4.499,11.848,11.942,12.307,12.35,12.447,12.509,12.556,13.436,13.492,15.563,1.01,16.717,16.749,16.772,16.852,17.025,17.761,1.731,19.776,20.136,20.186,20.629,20.952,21.039,21.414,22.321,22.605,22.67,22.718,22.772,22.847,22.924,22.971,23.06,23.212
02/16/2022,0.059,0.122,0.174,0.314,0.01,0.335,0.367,0.437,0.091,0.597,0.679,0.815,0.877,0.955,1.042,0.632,1.725,1.926,0.008,1.97,0,1.996,1.776,3.824,3.924,4.173,2.098,6.506,6.577,6.781,7.081,7.197,4.648,11.994,12.075,12.423,12.459,12.537,12.581,12.615,13.554,13.592,15.619,1.218,16.929,16.945,16.946,16.991,17.131,17.807,1.769,19.835,20.152,20.181,20.612,20.909,20.985,21.355,22.254,22.532,22.596,22.643,22.696,22.77,22.846,22.893,22.982,23.133
02/17/2022,0.058,0.121,0.174,0.313,0.01,0.334,0.366,0.436,0.091,0.595,0.677,0.815,0.88,0.956,1.04,0.635,1.726,1.927,0.009,1.971,0,1.997,1.775,3.823,3.923,4.17,2.111,6.513,6.583,6.785,7.086,7.203,4.768,12.124,12.217,12.581,12.622,12.714,12.77,12.813,13.92,13.964,16.025,1.65,17.743,17.758,17.754,17.783,17.901,18.505,1.878,20.6,20.838,20.814,21.201,21.369,21.346,21.644,22.435,22.605,22.629,22.652,22.679,22.734,22.792,22.832,22.913,23.06
02/18/2022,0.06,0.124,0.179,0.32,0.011,0.342,0.373,0.443,0.092,0.61,0.686,0.88,0.983,1.048,1.101,0.639,1.78,1.969,0.009,2.007,0,2.03,1.793,3.871,3.966,4.206,2.116,6.546,6.612,6.809,7.109,7.224,4.731,12.107,12.199,12.575,12.616,12.71,12.769,12.816,13.935,13.995,16.143,1.66,17.95,17.986,18.014,18.1,18.277,19.027,1.892,21.2,21.539,21.565,21.996,22.246,22.255,22.558,23.313,23.366,23.315,23.275,23.211,23.17,23.086,23.054,23.023,23.091
02/19/2022,0.061,0.133,0.195,0.341,0.013,0.364,0.395,0.466,0.093,0.644,0.737,0.987,1.132,1.206,1.278,0.66,1.983,2.174,0.009,2.209,0,2.229,1.824,4.097,4.187,4.417,2.15,6.773,6.825,7.003,7.298,7.395,4.785,12.318,12.396,12.757,12.79,12.865,12.903,12.934,13.997,14.042,16.15,1.523,17.794,17.827,17.852,17.936,18.114,18.889,1.875,21.067,21.457,21.517,21.984,22.339,22.44,22.83,23.751,24.002,24.035,24.051,24.05,24.053,23.987,23.936,23.819,23.751
02/20/2022,0.062,0.135,0.201,0.373,0.014,0.398,0.429,0.5,0.094,0.676,0.784,1.029,1.173,1.251,1.331,0.664,2.045,2.246,0.009,2.288,0,2.313,1.821,4.184,4.283,4.534,2.195,6.958,7.024,7.221,7.536,7.647,4.818,12.612,12.697,13.082,13.118,13.198,13.24,13.273,14.323,14.366,16.459,1.447,17.986,18.01,18.022,18.081,18.233,18.942,1.852,21.065,21.405,21.44,21.887,22.199,22.28,22.661,23.591,23.896,23.975,24.033,24.101,24.188,24.274,24.32,24.383,24.474
02/21/2022,0.063,0.134,0.198,0.385,0.015,0.411,0.451,0.525,0.096,0.704,0.81,1.038,1.169,1.259,1.35,0.664,2.066,2.272,0.009,2.317,0,2.342,1.826,4.22,4.319,4.571,2.262,7.061,7.123,7.316,7.647,7.757,4.999,12.902,12.975,13.384,13.412,13.474,13.499,13.522,14.521,14.559,16.667,1.434,18.213,18.238,18.253,18.318,18.479,19.205,1.831,21.314,21.657,21.688,22.128,22.411,22.458,22.806,23.669,23.886,23.924,23.955,23.991,24.052,24.119,24.167,24.266,24.436
02/22/2022,0.063,0.13,0.191,0.373,0.016,0.399,0.44,0.516,0.096,0.695,0.791,1.002,1.115,1.202,1.299,0.663,2.018,2.231,0.009,2.279,0,2.306,1.827,4.187,4.291,4.552,2.353,7.145,7.218,7.424,7.764,7.882,5.153,13.189,13.283,13.76,13.801,13.892,13.944,13.982,15.068,15.111,17.185,1.531,18.761,18.78,18.783,18.824,18.955,19.593,1.826,21.656,21.938,21.944,22.366,22.625,22.668,23.019,23.897,24.129,24.166,24.191,24.209,24.244,24.254,24.263,24.285,24.381
02/23/2022,0.063,0.128,0.188,0.361,0.016,0.388,0.425,0.5,0.094,0.676,0.765,0.969,1.071,1.155,1.249,0.664,1.968,2.182,0.009,2.228,0,2.256,1.835,4.144,4.246,4.505,2.379,7.121,7.196,7.406,7.749,7.871,5.131,13.16,13.256,13.756,13.799,13.895,13.955,14.002,15.023,15.083,17.258,1.363,18.778,18.816,18.846,18.939,19.126,19.912,1.815,22.029,22.402,22.445,22.892,23.175,23.208,23.534,24.335,24.455,24.446,24.444,24.438,24.46,24.47,24.485,24.518,24.61
02/24/2022,0.063,0.128,0.187,0.359,0.016,0.386,0.419,0.494,0.094,0.669,0.755,0.95,1.044,1.127,1.22,0.666,1.941,2.156,0.009,2.202,0,2.228,1.846,4.127,4.229,4.487,2.396,7.117,7.191,7.4,7.745,7.868,5.115,13.141,13.239,13.729,13.774,13.876,13.941,13.992,14.978,15.038,17.201,1.269,18.614,18.649,18.675,18.761,18.941,19.717,1.805,21.824,22.211,22.271,22.738,23.095,23.202,23.598,24.544,24.843,24.903,24.937,24.961,24.988,24.962,24.938,24.879,24.889
02/25/2022,0.063,0.128,0.186,0.357,0.016,0.384,0.417,0.492,0.094,0.665,0.751,0.934,1.022,1.103,1.191,0.667,1.912,2.127,0.009,2.174,0,2.201,1.855,4.109,4.211,4.47,2.378,7.084,7.163,7.377,7.716,7.842,5.093,13.094,13.186,13.632,13.674,13.772,13.837,13.89,14.854,14.917,17.095,1.205,18.463,18.5,18.53,18.622,18.808,19.594,1.797,21.693,22.078,22.133,22.594,22.933,23.027,23.413,24.346,24.651,24.729,24.786,24.855,24.945,25.045,25.105,25.204,25.336
02/26/2022,0.063,0.128,0.185,0.348,0.016,0.375,0.408,0.484,0.094,0.652,0.74,0.917,1.001,1.084,1.18,0.661,1.897,2.109,0.009,2.155,0,2.182,1.849,4.083,4.186,4.445,2.328,7.01,7.089,7.304,7.632,7.761,5.14,13.066,13.173,13.605,13.656,13.765,13.835,13.886,14.825,14.883,17.038,1.158,18.334,18.366,18.388,18.468,18.641,19.402,1.787,21.488,21.873,21.932,22.396,22.75,22.855,23.249,24.192,24.503,24.578,24.631,24.692,24.771,24.856,24.909,25.011,25.18
02/27/2022,0.062,0.127,0.182,0.341,0.016,0.368,0.4,0.476,0.094,0.641,0.728,0.897,0.973,1.054,1.146,0.659,1.86,2.072,0.009,2.118,0,2.145,1.84,4.038,4.141,4.403,2.277,6.92,7.001,7.22,7.533,7.664,4.956,12.785,12.894,13.296,13.348,13.465,13.547,13.611,14.569,14.641,16.845,1.127,18.163,18.204,18.239,18.341,18.535,19.331,1.78,21.416,21.797,21.85,22.305,22.634,22.717,23.091,24.004,24.301,24.378,24.436,24.504,24.593,24.692,24.752,24.862,25.029
02/28/2022,0.062,0.127,0.18,0.337,0.016,0.363,0.395,0.471,0.094,0.635,0.721,0.882,0.955,1.036,1.126,0.656,1.837,2.047,0.009,2.093,0,2.12,1.83,4.002,4.105,4.363,2.237,6.838,6.917,7.134,7.434,7.564,4.807,12.535,12.642,13.033,13.082,13.194,13.271,13.331,14.276,14.345,16.536,1.097,17.819,17.86,17.894,17.995,18.19,18.996,1.774,21.086,21.494,21.566,22.038,22.415,22.538,22.943,23.9,24.217,24.289,24.339,24.392,24.461,24.53,24.576,24.668,24.834
03/01/2022,0.062,0.126,0.179,0.331,0.015,0.357,0.389,0.465,0.093,0.629,0.716,0.873,0.943,1.025,1.114,0.655,1.823,2.033,0.009,2.078,0,2.105,1.825,3.982,4.083,4.338,2.194,6.768,6.847,7.063,7.359,7.486,4.702,12.351,12.454,12.837,12.885,12.992,13.065,13.121,14.055,14.12,16.29,1.07,17.533,17.571,17.602,17.697,17.886,18.675,1.767,20.751,21.151,21.22,21.689,22.061,22.182,22.586,23.548,23.9,23.998,24.07,24.156,24.261,24.384,24.455,24.573,24.735
03/02/2022,0.061,0.125,0.178,0.325,0.015,0.351,0.383,0.458,0.093,0.622,0.708,0.858,0.926,1.007,1.097,0.655,1.806,2.016,0.009,2.062,0,2.089,1.823,3.964,4.066,4.32,2.167,6.723,6.8,7.013,7.307,7.432,4.632,12.225,12.324,12.7,12.745,12.848,12.916,12.97,13.894,13.957,16.11,1.062,17.335,17.371,17.399,17.489,17.672,18.444,1.76,20.504,20.892,20.953,21.414,21.77,21.88,22.274,23.219,23.555,23.648,23.717,23.801,23.904,24.03,24.107,24.252,24.459
03/03/2022,0.061,0.125,0.178,0.324,0.015,0.349,0.381,0.456,0.093,0.619,0.704,0.85,0.916,0.997,1.085,0.654,1.793,2.001,0.009,2.046,0,2.072,1.82,3.945,4.046,4.299,2.153,6.688,6.763,6.975,7.269,7.394,4.588,12.141,12.239,12.613,12.657,12.758,12.823,12.874,13.79,13.85,15.986,1.053,17.191,17.226,17.252,17.336,17.514,18.273,1.752,20.32,20.7,20.758,21.214,21.561,21.663,22.048,22.977,23.292,23.375,23.436,23.509,23.602,23.712,23.781,23.912,24.109
03/04/2022,0.06,0.124,0.177,0.322,0.015,0.348,0.38,0.454,0.093,0.617,0.702,0.847,0.912,0.992,1.079,0.654,1.787,1.994,0.009,2.039,0,2.065,1.817,3.934,4.035,4.287,2.142,6.662,6.737,6.947,7.24,7.364,4.559,12.082,12.178,12.55,12.594,12.692,12.756,12.806,13.714,13.773,15.895,1.047,17.09,17.123,17.148,17.231,17.406,18.155,1.744,20.19,20.563,20.617,21.069,21.405,21.499,21.877,22.791,23.094,23.171,23.228,23.295,23.38,23.477,23.538,23.652,23.83
03/05/2022,0.06,0.124,0.177,0.321,0.014,0.346,0.378,0.452,0.092,0.615,0.699,0.845,0.907,0.987,1.074,0.653,1.781,1.988,0.009,2.033,0,2.059,1.813,3.924,4.025,4.276,2.129,6.639,6.714,6.924,7.215,7.338,4.542,12.039,12.135,12.506,12.549,12.647,12.709,12.758,13.661,13.718,15.827,1.044,17.014,17.047,17.071,17.152,17.325,18.066,1.736,20.09,20.457,20.509,20.957,21.287,21.378,21.752,22.656,22.949,23.021,23.073,23.134,23.212,23.298,23.353,23.455,23.621
03/06/2022,0.059,0.123,0.176,0.32,0.014,0.344,0.376,0.45,0.092,0.612,0.697,0.842,0.904,0.984,1.071,0.652,1.776,1.982,0.009,2.027,0,2.053,1.81,3.914,4.015,4.266,2.118,6.617,6.691,6.9,7.191,7.314,4.527,11.998,12.094,12.463,12.507,12.604,12.666,12.715,13.614,13.671,15.772,1.04,16.954,16.987,17.011,17.091,17.263,17.999,1.729,20.013,20.377,20.428,20.872,21.198,21.286,21.656,22.552,22.837,22.906,22.956,23.012,23.087,23.167,23.218,23.312,23.468
03/07/2022,0.058,0.122,0.175,0.318,0.014,0.343,0.375,0.448,0.092,0.609,0.694,0.838,0.901,0.98,1.067,0.651,1.771,1.977,0.009,2.022,0,2.047,1.805,3.904,4.005,4.255,2.111,6.6,6.673,6.881,7.17,7.293,4.51,11.96,12.055,12.424,12.467,12.564,12.626,12.674,13.568,13.625,15.716,1.037,16.894,16.927,16.951,17.03,17.201,17.934,1.721,19.939,20.302,20.353,20.796,21.121,21.208,21.576,22.467,22.748,22.815,22.863,22.917,22.989,23.064,23.112,23.2,23.349
03/08/2022,0.058,0.121,0.174,0.317,0.013,0.341,0.373,0.446,0.091,0.607,0.691,0.835,0.897,0.977,1.063,0.65,1.766,1.972,0.009,2.016,0,2.042,1.8,3.893,3.994,4.244,2.105,6.581,6.655,6.862,7.15,7.272,4.491,11.92,12.016,12.383,12.427,12.523,12.585,12.634,13.524,13.581,15.663,1.032,16.836,16.869,16.893,16.972,17.142,17.872,1.713,19.867,20.228,20.279,20.72,21.043,21.13,21.496,22.384,22.664,22.731,22.779,22.833,22.904,22.978,23.025,23.11,23.255
03/09/2022,0.057,0.12,0.173,0.315,0.013,0.339,0.371,0.444,0.091,0.604,0.689,0.831,0.893,0.973,1.059,0.649,1.761,1.966,0.009,2.01,0,2.035,1.795,3.882,3.983,4.231,2.098,6.562,6.635,6.841,7.129,7.25,4.474,11.881,11.976,12.342,12.385,12.481,12.543,12.591,13.477,13.534,15.607,1.028,16.776,16.808,16.832,16.911,17.081,17.807,1.704,19.794,20.154,20.204,20.643,20.965,21.052,21.416,22.3,22.579,22.645,22.693,22.747,22.818,22.892,22.939,23.023,23.168
03/10/2022,0.057,0.119,0.172,0.314,0.013,0.337,0.369,0.442,0.091,0.601,0.686,0.828,0.89,0.969,1.055,0.648,1.756,1.96,0.009,2.004,0,2.03,1.79,3.872,3.972,4.22,2.092,6.545,6.617,6.822,7.108,7.23,4.46,11.845,11.94,12.305,12.348,12.443,12.504,12.553,13.434,13.49,15.555,1.024,16.718,16.75,16.774,16.852,17.021,17.744,1.696,19.721,20.08,20.13,20.567,20.888,20.975,21.338,22.219,22.497,22.563,22.61,22.664,22.734,22.808,22.854,22.938,23.083
03/11/2022,0.056,0.119,0.172,0.313,0.012,0.336,0.368,0.44,0.091,0.599,0.684,0.825,0.887,0.966,1.051,0.647,1.751,1.955,0.009,1.999,0,2.025,1.785,3.862,3.962,4.209,2.087,6.528,6.6,6.804,7.089,7.21,4.447,11.813,11.907,12.271,12.314,12.409,12.469,12.517,13.394,13.45,15.505,1.019,16.662,16.694,16.718,16.796,16.964,17.683,1.688,19.651,20.008,20.058,20.493,20.812,20.898,21.26,22.136,22.413,22.479,22.526,22.58,22.651,22.724,22.771,22.854,22.998
03/12/2022,0.056,0.118,0.171,0.311,0.012,0.334,0.366,0.439,0.09,0.597,0.681,0.822,0.884,0.963,1.048,0.646,1.747,1.95,0.009,1.994,0,2.02,1.781,3.853,3.953,4.199,2.082,6.513,6.585,6.788,7.072,7.192,4.435,11.782,11.877,12.24,12.282,12.376,12.437,12.485,13.357,13.412,15.458,1.015,16.61,16.642,16.665,16.743,16.91,17.626,1.68,19.584,19.939,19.988,20.421,20.739,20.824,21.184,22.057,22.332,22.397,22.444,22.497,22.567,22.64,22.686,22.77,22.913
03/13/2022,0.055,0.117,0.17,0.31,0.012,0.333,0.365,0.437,0.09,0.595,0.679,0.819,0.881,0.959,1.044,0.645,1.742,1.945,0.009,1.989,0,2.014,1.776,3.842,3.943,4.189,2.077,6.496,6.568,6.77,7.053,7.173,4.422,11.749,11.844,12.206,12.248,12.342,12.403,12.45,13.319,13.374,15.412,1.01,16.559,16.591,16.614,16.691,16.858,17.57,1.672,19.519,19.873,19.922,20.353,20.669,20.754,21.112,21.98,22.254,22.318,22.365,22.418,22.487,22.559,22.605,22.688,22.83
03/14/2022,0.055,0.117,0.169,0.309,0.012,0.331,0.363,0.435,0.09,0.592,0.677,0.815,0.878,0.956,1.04,0.644,1.737,1.94,0.009,1.984,0,2.009,1.772,3.832,3.932,4.178,2.071,6.48,6.551,6.752,7.034,7.153,4.409,11.717,11.811,12.171,12.214,12.308,12.368,12.416,13.279,13.335,15.364,1.005,16.506,16.538,16.561,16.638,16.804,17.514,1.665,19.454,19.807,19.856,20.286,20.601,20.685,21.041,21.907,22.179,22.243,22.289,22.342,22.411,22.482,22.527,22.609,22.75
03/15/2022,0.055,0.116,0.169,0.308,0.011,0.33,0.361,0.433,0.09,0.59,0.674,0.812,0.875,0.953,1.037,0.643,1.733,1.935,0.009,1.979,0,2.004,1.767,3.823,3.923,4.167,2.066,6.464,6.534,6.735,7.015,7.134,4.397,11.685,11.779,12.138,12.18,12.274,12.334,12.381,13.24,13.296,15.316,1.001,16.453,16.484,16.507,16.584,16.75,17.456,1.657,19.388,19.739,19.788,20.216,20.53,20.614,20.969,21.832,22.103,22.168,22.214,22.266,22.335,22.406,22.452,22.532,22.673
03/16/2022,0.054,0.115,0.168,0.306,0.011,0.328,0.36,0.431,0.09,0.588,0.672,0.809,0.872,0.949,1.033,0.642,1.728,1.93,0.009,1.973,0,1.998,1.763,3.813,3.913,4.157,2.06,6.448,6.518,6.717,6.997,7.116,4.385,11.654,11.748,12.105,12.148,12.241,12.3,12.348,13.203,13.257,15.269,0.996,16.4,16.431,16.455,16.531,16.696,17.399,1.649,19.321,19.671,19.72,20.146,20.459,20.543,20.896,21.755,22.026,22.09,22.136,22.189,22.258,22.329,22.374,22.455,22.596
03/17/2022,0.054,0.115,0.168,0.305,0.011,0.327,0.358,0.43,0.09,0.586,0.67,0.806,0.869,0.946,1.03,0.641,1.723,1.925,0.009,1.968,0,1.993,1.759,3.803,3.903,4.146,2.055,6.431,6.501,6.7,6.978,7.096,4.373,11.622,11.715,12.072,12.114,12.207,12.266,12.314,13.164,13.219,15.223,0.991,16.348,16.379,16.402,16.478,16.642,17.342,1.642,19.256,19.604,19.653,20.077,20.388,20.472,20.824,21.679,21.949,22.013,22.059,22.111,22.179,22.25,22.296,22.376,22.517
03/18/2022,0.054,0.114,0.167,0.304,0.01,0.325,0.357,0.428,0.09,0.584,0.668,0.803,0.866,0.943,1.026,0.64,1.719,1.92,0.009,1.963,0,1.988,1.754,3.794,3.893,4.136,2.05,6.416,6.485,6.682,6.959,7.077,4.362,11.592,11.685,12.039,12.081,12.173,12.232,12.279,13.125,13.179,15.174,0.986,16.293,16.324,16.347,16.423,16.587,17.283,1.634,19.188,19.534,19.583,20.005,20.315,20.399,20.749,21.601,21.869,21.933,21.979,22.031,22.099,22.169,22.215,22.295,22.435
03/19/2022,0.053,0.114,0.167,0.303,0.01,0.324,0.356,0.427,0.09,0.582,0.666,0.801,0.863,0.94,1.023,0.639,1.715,1.916,0.009,1.959,0,1.984,1.751,3.786,3.886,4.128,2.051,6.408,6.476,6.671,6.946,7.063,4.36,11.575,11.667,12.019,12.06,12.151,12.208,12.254,13.094,13.148,15.131,0.981,16.244,16.274,16.297,16.371,16.534,17.226,1.627,19.121,19.466,19.514,19.934,20.242,20.325,20.674,21.522,21.789,21.853,21.899,21.95,22.018,22.088,22.134,22.214,22.353
03/20/2022,0.053,0.113,0.166,0.302,0.01,0.323,0.355,0.426,0.089,0.58,0.664,0.798,0.86,0.937,1.02,0.639,1.712,1.913,0.009,1.956,0,1.981,1.749,3.781,3.88,4.127,2.077,6.43,6.496,6.688,6.96,7.075,4.37,11.594,11.684,12.031,12.071,12.158,12.211,12.254,13.085,13.136,15.106,0.977,16.21,16.24,16.262,16.334,16.495,17.18,1.619,19.066,19.408,19.455,19.872,20.177,20.258,20.604,21.448,21.713,21.775,21.82,21.872,21.939,22.009,22.054,22.133,22.272
03/21/2022,0.053,0.113,0.166,0.301,0.01,0.322,0.354,0.425,0.089,0.579,0.663,0.796,0.858,0.935,1.017,0.639,1.71,1.911,0.008,1.954,0,1.978,1.748,3.777,3.876,4.125,2.099,6.451,6.517,6.709,6.981,7.095,4.409,11.655,11.743,12.088,12.127,12.211,12.263,12.304,13.126,13.175,15.127,0.973,16.217,16.245,16.265,16.334,16.49,17.164,1.612,19.037,19.371,19.416,19.829,20.129,20.207,20.549,21.386,21.646,21.707,21.751,21.8,21.866,21.934,21.978,22.055,22.193
03/22/2022,0.053,0.113,0.165,0.3,0.01,0.321,0.352,0.423,0.089,0.577,0.661,0.793,0.855,0.932,1.014,0.639,1.707,1.908,0.008,1.951,0,1.975,1.746,3.773,3.872,4.123,2.115,6.465,6.532,6.724,6.995,7.109,4.447,11.708,11.797,12.141,12.181,12.267,12.319,12.361,13.181,13.231,15.175,0.969,16.259,16.287,16.307,16.374,16.528,17.194,1.604,19.056,19.384,19.425,19.834,20.124,20.195,20.531,21.355,21.603,21.66,21.701,21.747,21.809,21.872,21.914,21.988,22.122
03/23/2022,0.053,0.112,0.165,0.299,0.009,0.32,0.351,0.422,0.089,0.575,0.659,0.791,0.853,0.929,1.011,0.647,1.711,1.909,0.008,1.951,0,1.974,1.746,3.771,3.869,4.125,2.119,6.468,6.534,6.723,6.993,7.108,4.52,11.78,11.867,12.206,12.244,12.326,12.375,12.415,13.227,13.275,15.21,0.974,16.3,16.328,16.347,16.414,16.568,17.231,1.597,19.086,19.413,19.454,19.861,20.15,20.22,20.552,21.368,21.608,21.66,21.696,21.736,21.792,21.846,21.882,21.946,22.072
03/24/2022,0.053,0.112,0.164,0.299,0.009,0.319,0.351,0.421,0.088,0.574,0.658,0.788,0.85,0.926,1.008,0.687,1.748,1.942,0.008,1.981,0,2.004,1.748,3.801,3.897,4.154,2.135,6.51,6.573,6.758,7.024,7.134,4.6,11.883,11.971,12.314,12.351,12.433,12.48,12.518,13.322,13.368,15.285,0.99,16.38,16.406,16.423,16.486,16.636,17.287,1.59,19.129,19.449,19.488,19.891,20.175,20.244,20.574,21.388,21.627,21.679,21.716,21.755,21.81,21.86,21.893,21.95,22.066
03/25/2022,0.053,0.112,0.164,0.298,0.009,0.318,0.35,0.42,0.088,0.572,0.656,0.786,0.848,0.923,1.005,0.72,1.778,1.977,0.008,2.018,0,2.041,1.746,3.836,3.933,4.191,2.145,6.558,6.622,6.809,7.077,7.188,4.664,12.003,12.089,12.453,12.489,12.567,12.61,12.644,13.436,13.478,15.381,1.016,16.501,16.527,16.543,16.604,16.751,17.394,1.582,19.224,19.537,19.572,19.97,20.244,20.306,20.63,21.43,21.657,21.705,21.739,21.775,21.828,21.877,21.911,21.968,22.083
03/26/2022,0.053,0.112,0.164,0.298,0.009,0.317,0.349,0.419,0.087,0.571,0.655,0.784,0.845,0.92,1.001,0.703,1.758,1.96,0.008,2.005,0,2.031,1.746,3.83,3.93,4.194,2.127,6.548,6.618,6.811,7.081,7.197,4.771,12.122,12.222,12.577,12.616,12.701,12.751,12.79,13.586,13.63,15.524,1.052,16.675,16.699,16.713,16.77,16.913,17.542,1.575,19.358,19.661,19.692,20.085,20.351,20.41,20.729,21.521,21.738,21.78,21.81,21.84,21.887,21.925,21.952,21.999,22.107
03/27/2022,0.053,0.112,0.164,0.297,0.009,0.317,0.348,0.418,0.087,0.569,0.653,0.781,0.842,0.916,0.997,0.678,1.728,1.928,0.008,1.972,0,1.996,1.746,3.794,3.893,4.157,2.083,6.467,6.538,6.731,7.001,7.119,4.944,12.218,12.302,12.635,12.672,12.755,12.806,12.848,13.65,13.699,15.6,1.113,16.821,16.847,16.863,16.925,17.074,17.713,1.568,19.526,19.832,19.863,20.254,20.514,20.566,20.879,21.657,21.858,21.893,21.918,21.944,21.986,22.018,22.042,22.08,22.177
03/28/2022,0.054,0.112,0.164,0.297,0.008,0.315,0.347,0.416,0.086,0.567,0.65,0.777,0.838,0.912,0.993,0.652,1.698,1.895,0.008,1.938,0,1.963,1.751,3.765,3.864,4.124,2.048,6.4,6.47,6.663,6.932,7.05,4.961,12.167,12.27,12.623,12.669,12.771,12.839,12.891,13.707,13.761,15.669,1.11,16.887,16.913,16.93,16.991,17.139,17.781,1.561,19.593,19.916,19.958,20.356,20.633,20.696,21.015,21.804,22.016,22.053,22.078,22.1,22.137,22.159,22.177,22.202,22.287
03/29/2022,0.054,0.112,0.164,0.295,0.008,0.314,0.346,0.414,0.086,0.564,0.647,0.773,0.834,0.907,0.987,0.64,1.68,1.875,0.008,1.917,0,1.941,1.741,3.733,3.831,4.086,2.033,6.346,6.415,6.605,6.872,6.987,4.786,11.929,12.032,12.385,12.432,12.536,12.607,12.663,13.487,13.549,15.489,1.08,16.733,16.769,16.8,16.887,17.06,17.756,1.554,19.58,19.927,19.979,20.384,20.675,20.743,21.063,21.853,22.085,22.135,22.171,22.207,22.255,22.294,22.319,22.355,22.443
03/30/2022,0.053,0.112,0.163,0.294,0.007,0.312,0.344,0.412,0.085,0.561,0.644,0.768,0.829,0.902,0.982,0.638,1.672,1.866,0.008,1.907,0,1.931,1.735,3.717,3.814,4.064,2.025,6.313,6.38,6.568,6.833,6.946,4.647,11.747,11.847,12.194,12.239,12.338,12.404,12.456,13.268,13.326,15.248,1.017,16.422,16.458,16.49,16.578,16.752,17.456,1.547,19.281,19.646,19.713,20.131,20.467,20.576,20.932,21.782,22.072,22.142,22.188,22.235,22.291,22.337,22.367,22.419,22.53
03/31/2022,0.053,0.111,0.162,0.292,0.007,0.31,0.342,0.409,0.085,0.558,0.64,0.764,0.825,0.896,0.976,0.636,1.663,1.856,0.008,1.897,0,1.921,1.73,3.701,3.798,4.047,2.017,6.287,6.353,6.54,6.804,6.916,4.487,11.568,11.667,12.012,12.056,12.154,12.218,12.27,13.078,13.138,15.054,0.989,16.196,16.23,16.259,16.341,16.509,17.191,1.54,18.999,19.348,19.407,19.817,20.141,20.247,20.601,21.456,21.772,21.863,21.929,22.008,22.102,22.212,22.278,22.386,22.535
04/01/2022,0.053,0.11,0.162,0.291,0.006,0.308,0.34,0.407,0.084,0.555,0.637,0.759,0.82,0.891,0.971,0.634,1.656,1.847,0.008,1.888,0,1.912,1.724,3.686,3.782,4.033,2.009,6.263,6.329,6.514,6.777,6.888,4.522,11.584,11.678,11.996,12.027,12.098,12.137,12.171,12.943,12.991,14.873,1.076,16.091,16.122,16.146,16.219,16.377,17.033,1.533,18.821,19.149,19.199,19.599,19.906,20.002,20.347,21.182,21.472,21.551,21.609,21.681,21.77,21.88,21.952,22.081,22.27
04/02/2022,0.053,0.11,0.162,0.29,0.006,0.307,0.339,0.406,0.084,0.553,0.635,0.756,0.817,0.888,0.967,0.71,1.727,1.911,0.008,1.947,0,1.968,1.721,3.736,3.829,4.106,2.255,6.556,6.565,6.682,6.917,6.984,5.444,12.739,12.917,13.301,13.29,13.257,13.186,13.141,13.818,13.789,15.398,1.822,17.115,17.089,17.032,16.971,17.001,17.381,1.527,19.05,19.22,19.203,19.559,19.807,19.883,20.213,21.02,21.277,21.341,21.389,21.447,21.525,21.618,21.679,21.787,21.956
04/03/2022,0.053,0.11,0.161,0.29,0.006,0.306,0.338,0.405,0.084,0.552,0.634,0.755,0.816,0.886,0.965,0.713,1.73,1.923,0.008,1.963,0,1.986,1.725,3.761,3.858,4.158,2.802,7.18,7.233,7.396,7.687,7.77,7.375,15.314,15.465,15.815,15.81,15.78,15.688,15.607,16.287,16.199,17.557,1.836,19.051,19.02,18.958,18.885,18.899,19.219,1.593,20.926,21.027,20.944,21.213,21.156,20.963,21.072,21.527,21.447,21.395,21.378,21.377,21.418,21.477,21.522,21.601,21.742
