6.598,59.382,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98,65.98
6.7071,60.364,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071
6.7071,60.364,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071
6.757,60.813,67.57,67.57,67.57,67.57,67.57,67.57,67.57,67.57,67.57,67.57,67.57,67.57
6.8072,61.265,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072,68.072
6.8475,61.627,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475
6.8677,61.809,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677
6.8677,61.809,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677,68.677
6.8475,61.627,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475,68.475
6.9183,62.265,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183
6.9285,62.356,69.285,69.285,69.285,69.285,69.285,69.285,69.285,69.285,69.285,69.285,69.285,69.285
6.9183,62.265,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183,69.183
6.8374,61.537,68.374,68.374,68.374,68.374,68.374,68.374,68.374,68.374,68.374,68.374,68.374,68.374
6.747,60.723,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47,67.47
6.7071,60.364,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071,67.071
6.6574,59.917,66.574,66.574,66.574,66.574,66.574,66.574,66.574,66.574,66.574,66.574,66.574,66.574
6.6376,59.738,66.376,66.376,66.376,66.376,66.376,66.376,66.376,66.376,66.376,66.376,66.376,66.376
6.6178,59.56,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178,66.178
6.5194,58.675,65.194,65.194,65.194,65.194,65.194,65.194,65.194,65.194,65.194,65.194,65.194,65.194
6.4607,58.146,64.607,64.607,64.607,64.607,64.607,64.607,64.607,64.607,64.607,64.607,64.607,64.607
6.5488,58.939,65.488,65.488,65.488,65.488,65.488,65.488,65.488,65.488,65.488,65.488,65.488,65.488
